"from_schema";"from_table";"from_col";"to_schema";"to_table";"to_col";"constraint_name"
"public";"planirovka_work_set_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"planirovka_work_set_tab_fk2"
"public";"pm_check_file_tab";"pm_check_id";"public";"pm_check_tab";"pm_check_id";"pm_check_file_tab_fk"
"public";"pm_check_tab";"employee_id";"admin";"employee_tab";"employee_id";"pm_check_tab_fk"
"public";"pm_check_tab";"remont_id";"public";"remont_tab";"remont_id";"pm_check_tab_fk1"
"public";"pm_check_tab";"report_department_id";"public";"report_department_tab";"report_department_id";"pm_check_tab_fk2"
"public";"position_chat_tab";"group_chat_id";"public";"group_chat_tab";"group_chat_id";"position_chat_tab_fk"
"public";"position_chat_tab";"position_id";"admin";"position_tab";"position_id";"position_chat_tab_fk1"
"public";"position_mark_type_tab";"position_id";"admin";"position_tab";"position_id";"position_mark_type_tab_fk"
"public";"position_mark_type_tab";"stage_id";"public";"stage_tab";"stage_id";"position_mark_type_tab_fk1"
"public";"position_mark_type_tab";"mark_type_id";"public";"mark_type_tab";"mark_type_id";"position_mark_type_tab_fk2"
"public";"position_message_type_tab";"position_id";"admin";"position_tab";"position_id";"position_message_type_tab_fk"
"public";"position_message_type_tab";"message_type_id";"public";"message_type_tab";"message_type_id";"position_message_type_tab_fk1"
"public";"position_sale_tab";"sale_id";"public";"sale_tab";"sale_id";"position_sale_tab_fk"
"public";"position_sale_tab";"position_id";"admin";"position_tab";"position_id";"position_sale_tab_fk1"
"public";"pr_status_link_tab";"provider_request_status_new_id";"public";"provider_request_status_tab";"provider_request_status_id";"pr_status_link_tab_fk"
"public";"pr_status_link_tab";"provider_request_status_old_id";"public";"provider_request_status_tab";"provider_request_status_id";"pr_status_link_tab_fk1"
"public";"pr_status_right_tab";"provider_request_status_id";"public";"provider_request_status_tab";"provider_request_status_id";"pr_status_right_tab_fk"
"public";"pr_status_right_tab";"employee_id";"admin";"employee_tab";"employee_id";"pr_status_right_tab_fk1"
"public";"pr_status_right_tab";"group_id";"admin";"group_tab";"group_id";"pr_status_right_tab_fk2"
"public";"pr_status_right_tab";"position_id";"admin";"position_tab";"position_id";"pr_status_right_tab_fk3"
"public";"prediction_payment_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"prediction_payment_tab_fk"
"public";"prediction_payment_tab";"payment_rule_detail_id";"public";"payment_rule_detail_tab";"payment_rule_detail_id";"prediction_payment_tab_fk1"
"public";"prediction_payment_tab";"prediction_step_id";"public";"prediction_step_tab";"prediction_step_id";"prediction_payment_tab_fk2"
"public";"prediction_payment_tab";"remont_costs_type_id";"public";"remont_costs_type_tab";"remont_costs_type_id";"prediction_payment_tab_fk3"
"public";"prediction_payment_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"prediction_payment_tab_fk4"
"public";"prediction_payment_tab";"general_contractor_id";"public";"contractor_tab";"contractor_id";"prediction_payment_tab_fk5"
"public";"prediction_payment_tab";"techproject_developer_id";"public";"techproject_developer_tab";"techproject_developer_id";"prediction_payment_tab_fk6"
"public";"prediction_payment_tab";"support_manager_id";"public";"techproject_developer_tab";"techproject_developer_id";"prediction_payment_tab_fk7"
"public";"prediction_payment_tab";"provider_id";"public";"provider_tab";"provider_id";"prediction_payment_tab_fk8"
"public";"preset_kit_fee_type_tab";"fee_type_id";"public";"fee_type_tab";"fee_type_id";"preset_kit_fee_type_tab_fk"
"public";"preset_kit_fee_type_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_fee_type_tab_fk1"
"public";"preset_kit_item_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_item_tab_fk"
"public";"preset_kit_item_tab";"preset_material_id";"public";"preset_material_tab";"preset_material_id";"preset_kit_item_tab_fk1"
"public";"preset_kit_request_type_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_request_type_tab_preset_kit_id_fkey"
"public";"preset_kit_request_type_tab";"request_type_id";"public";"request_type_tab";"request_type_id";"preset_kit_request_type_tab_request_type_id_fkey"
"public";"preset_kit_resident_class_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_resident_class_tab_fk"
"public";"preset_kit_resident_class_tab";"resident_class_id";"public";"resident_class_tab";"resident_class_id";"preset_kit_resident_class_tab_fk1"
"public";"preset_kit_room_price_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_room_price_tab_fk"
"public";"preset_kit_room_price_tab";"employee_id";"admin";"employee_tab";"employee_id";"preset_kit_room_price_tab_fk1"
"public";"preset_kit_service_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_service_tab_fk"
"public";"preset_kit_service_tab";"service_id";"public";"service_tab";"service_id";"preset_kit_service_tab_fk1"
"public";"preset_kit_tab";"preset_id";"public";"preset_tab";"preset_id";"preset_kit_tab_fk"
"public";"preset_kit_tab";"grade_id";"public";"grade_tab";"grade_id";"preset_kit_tab_fk1"
"public";"preset_kit_tab";"project_type_id";"public";"project_type_tab";"project_type_id";"preset_kit_tab_fk2"
"public";"preset_kit_term_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"preset_kit_term_tab_fk"
"public";"preset_kit_term_tab";"employee_id";"admin";"employee_tab";"employee_id";"preset_kit_term_tab_fk1"
"public";"preset_material_group_tab";"material_id";"public";"material_tab";"material_id";"preset_material_group_tab_fk"
"public";"preset_material_group_tab";"preset_id";"public";"preset_tab";"preset_id";"preset_material_group_tab_fk1"
"public";"preset_material_group_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"preset_material_group_tab_fk2"
"public";"preset_material_group_tab";"material_group_id";"public";"material_group_tab";"material_group_id";"preset_material_group_tab_fk3"
"public";"preset_material_info_tab";"employee_id";"admin";"employee_tab";"employee_id";"fk_preset_material_info_tab_employee_id"
"public";"preset_material_info_tab";"unit_id";"public";"unit_tab";"unit_id";"preset_material_info_tab_fk"
"public";"preset_material_info_tab";"preset_id";"public";"preset_tab";"preset_id";"preset_material_info_tab_fk1"
"public";"preset_material_label_value_tab";"preset_material_id";"public";"preset_material_tab";"preset_material_id";"preset_material_label_value_tab_fk"
"public";"preset_material_price_tab";"preset_material_id";"public";"preset_material_tab";"preset_material_id";"preset_material_price_tab_fk"
"public";"preset_material_tab";"material_id";"public";"material_tab";"material_id";"preset_material_tab_fk"
"public";"preset_material_tab";"work_set_room_id";"public";"work_set_room_tab";"work_set_room_id";"preset_material_tab_fk1"
"public";"preset_material_tab";"material_set_id";"public";"material_set_tab";"material_set_id";"preset_material_tab_fk2"
"public";"preset_material_tab";"approve_employee_id";"admin";"employee_tab";"employee_id";"preset_material_tab_fk3"
"public";"preset_resident_tab";"preset_id";"public";"preset_tab";"preset_id";"preset_resident_tab_fk"
"public";"preset_resident_tab";"resident_id";"public";"resident_tab";"resident_id";"preset_resident_tab_fk1"
"public";"preset_room_portrait_tab";"preset_id";"public";"preset_tab";"preset_id";"preset_room_portrait_tab_fk"
"public";"preset_room_portrait_tab";"room_id";"public";"room_tab";"room_id";"preset_room_portrait_tab_fk1"
"public";"preset_tab";"city_id";"admin";"city_tab";"city_id";"preset_tab_fk"
"public";"preset_tab";"cms_group_id";"public";"cms_group_tab";"cms_group_id";"preset_tab_fk1"
"public";"previous_client_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"previous_client_tab_fk"
"public";"previous_client_tab";"employee_id";"admin";"employee_tab";"employee_id";"previous_client_tab_fk1"
"public";"price_risk_tab";"employee_id";"admin";"employee_tab";"employee_id";"price_risk_tab_fk"
"public";"price_risk_tab";"margin_type_id";"public";"margin_type_tab";"margin_type_id";"price_risk_tab_fk1"
"public";"product_category_tab";"product_type_id";"public";"product_type_tab";"product_type_id";"fk_product_category_tab_product_type_id"
"public";"product_category_tab";"product_category_pid";"public";"product_category_tab";"product_category_id";"product_category_tab_fk"
"public";"product_characteristic_tab";"characteristic_item_id";"public";"characteristic_item_tab";"characteristic_item_id";"product_characteristic_tab_fk"
"public";"product_characteristic_tab";"product_id";"public";"product_tab";"product_id";"product_characteristic_tab_fk1"
"public";"product_photo_tab";"product_id";"public";"product_tab";"product_id";"product_photo_tab_fk"
"public";"product_price_history_tab";"product_id";"public";"product_tab";"product_id";"product_price_history_tab_fk"
"public";"product_price_history_tab";"employee_id";"admin";"employee_tab";"employee_id";"product_price_history_tab_fk1"
"public";"product_request_document_tab";"product_request_id";"public";"product_request_tab";"product_request_id";"product_request_document_tab_fk"
"public";"product_request_document_tab";"document_type_id";"public";"document_type_tab";"document_type_id";"product_request_document_tab_fk1"
"public";"product_request_document_tab";"employee_id";"admin";"employee_tab";"employee_id";"product_request_document_tab_fk2"
"public";"product_request_invoice_item_tab";"product_request_invoice_id";"public";"product_request_invoice_tab";"product_request_invoice_id";"product_request_invoice_item_tab_fk"
"public";"product_request_invoice_item_tab";"product_request_id";"public";"product_request_tab";"product_request_id";"product_request_invoice_item_tab_fk2"
"public";"product_request_invoice_item_tab";"product_id";"public";"product_tab";"product_id";"product_request_invoice_item_tab_fk3"
"public";"product_request_invoice_tab";"product_request_id";"public";"product_request_tab";"product_request_id";"product_request_invoice_tab_fk"
"public";"product_request_invoice_tab";"employee_id";"admin";"employee_tab";"employee_id";"product_request_invoice_tab_fk1"
"public";"product_request_item_hist_tab";"product_request_item_id";"public";"product_request_item_tab";"product_request_item_id";"product_request_item_hist_tab_fk"
"public";"product_request_item_hist_tab";"product_request_status_id";"public";"product_request_status_tab";"product_request_status_id";"product_request_item_hist_tab_fk1"
"public";"product_request_item_hist_tab";"employee_id";"admin";"employee_tab";"employee_id";"product_request_item_hist_tab_fk2"
"public";"product_request_item_tab";"product_request_id";"public";"product_request_tab";"product_request_id";"product_request_item_tab_fk"
"public";"product_request_item_tab";"product_id";"public";"product_tab";"product_id";"product_request_item_tab_fk1"
"public";"product_request_item_tab";"product_request_status_id";"public";"product_request_status_tab";"product_request_status_id";"product_request_item_tab_fk2"
"public";"product_request_status_tab";"product_request_type_id";"public";"product_request_type_tab";"product_request_type_id";"product_request_status_tab_fk"
"public";"product_request_tab";"provider_id";"public";"provider_tab";"provider_id";"product_request_tab_fk"
"public";"product_request_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"product_request_tab_fk1"
"public";"product_request_tab";"product_request_type_id";"public";"product_request_type_tab";"product_request_type_id";"product_request_tab_fk2"
"public";"product_set_item_tab";"product_id";"public";"product_tab";"product_id";"product_set_item_tab_fk"
"public";"product_set_item_tab";"product_set_id";"public";"product_set_tab";"product_set_id";"product_set_item_tab_fk1"
"public";"product_set_photo_tab";"product_set_id";"public";"product_set_tab";"product_set_id";"product_set_photo_tab_fk"
"public";"product_set_tab";"product_type_id";"public";"product_type_tab";"product_type_id";"product_set_tab_fk"
"public";"product_stock_tab";"product_id";"public";"product_tab";"product_id";"product_stock_tab_fk"
"public";"product_stock_tab";"city_id";"admin";"city_tab";"city_id";"product_stock_tab_fk1"
"public";"product_stock_tab";"tdm_json_id";"public";"tdm_json_tab";"tdm_json_id";"product_stock_tab_fk2"
"public";"product_tab";"product_category_id";"public";"product_category_tab";"product_category_id";"product_tab_fk"
"public";"product_tab";"material_id";"public";"material_tab";"material_id";"product_tab_fk1"
"public";"product_tab";"provider_id";"public";"provider_tab";"provider_id";"product_tab_fk2"
"public";"project_agreement_sign_tab";"project_agreement_id";"public";"project_agreement_tab";"project_agreement_id";"project_agreement_sign_tab_fk"
"public";"project_agreement_sign_tab";"project_assign_id";"public";"project_assign_tab";"project_assign_id";"project_agreement_sign_tab_fk1"
"public";"project_agreement_tab";"contractor_agreement_list_id";"public";"contractor_agreement_list_tab";"contractor_agreement_list_id";"project_agreement_tab_fk"
"public";"project_agreement_tab";"project_id";"public";"project_tab";"project_id";"project_agreement_tab_fk1"
"public";"project_assign_tab";"assign_type_id";"public";"assign_type_tab";"assign_type_id";"project_assign_tab_assign_type_id_fkey"
"public";"project_assign_tab";"employee_id";"admin";"employee_tab";"employee_id";"project_assign_tab_employee_id_fkey"
"public";"project_assign_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"project_assign_tab_fk"
"public";"project_assign_tab";"contractor_main_id";"partner";"contractor_main_tab";"contractor_main_id";"project_assign_tab_fk1"
"public";"project_assign_tab";"project_id";"public";"project_tab";"project_id";"project_assign_tab_project_id_fkey"
"public";"project_entrance_tab";"project_id";"public";"project_tab";"project_id";"project_entrance_tab_project_id_fkey"
"public";"project_remont_hist_tab";"employee_id";"admin";"employee_tab";"employee_id";"fk_project_remont_hist_tab_employee_id"
"public";"project_remont_hist_tab";"project_remont_id";"public";"project_remont_tab";"project_remont_id";"fk_project_remont_hist_tab_project_remont_id"
"public";"project_remont_hist_tab";"remont_id";"public";"remont_tab";"remont_id";"fk_project_remont_hist_tab_remont_id"
"public";"project_remont_tab";"employee_id";"admin";"employee_tab";"employee_id";"fk_project_remont_tab_employee_id"
"public";"project_remont_tab";"stage_chat_id";"public";"stage_chat_tab";"stage_chat_id";"fk_project_remont_tab_stage_chat_id"
"public";"project_remont_tab";"remont_id";"public";"remont_tab";"remont_id";"project_remont_tab_fk"
"public";"project_remont_tab";"project_not_accept_employee_id";"admin";"employee_tab";"employee_id";"project_remont_tab_fk1"
"public";"project_tab";"project_type_id";"public";"project_type_tab";"project_type_id";"project_tab_fk"
"public";"project_tab";"project_status_id";"public";"project_status_tab";"project_status_id";"project_tab_fk1"
"public";"project_tab";"sbs_project_id";"sbs";"sbs_project_tab";"sbs_project_id";"project_tab_fk2"
"public";"project_tab";"home_builder_id";"public";"home_builder_tab";"home_builder_id";"project_tab_home_builder_id_fkey"
"public";"project_tab";"resident_id";"public";"resident_tab";"resident_id";"project_tab_resident_id_fkey"
"public";"project_type_tab";"contractor_main_id";"partner";"contractor_main_tab";"contractor_main_id";"project_type_tab_fk"
"public";"promo_client_request_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"client_request_promo_tab_fk"
"public";"promo_client_request_tab";"client_id";"public";"client_tab";"client_id";"client_request_promo_tab_fk1"
"public";"promo_client_request_tab";"employee_id";"admin";"employee_tab";"employee_id";"client_request_promo_tab_fk2"
"public";"promo_material_tab";"employee_id";"admin";"employee_tab";"employee_id";"promo_material_tab_fk"
"public";"promo_material_tab";"material_id";"public";"material_tab";"material_id";"promo_material_tab_fk1"
"public";"prop_category_tab";"material_category_id";"public";"material_category_tab";"material_category_id";"prop_category_tab_material_category_id_fkey"
"public";"prop_category_tab";"prop_id";"public";"prop_tab";"prop_id";"prop_category_tab_prop_id_fkey"
"public";"prop_dict_tab";"prop_id";"public";"prop_tab";"prop_id";"prop_dict_tab_prop_id_fkey"
"public";"provider_material_price_request_tab";"material_provider_id";"public";"material_provider_tab";"material_provider_id";"provider__material_price_request_tab_fk"
"public";"provider_material_price_request_tab";"provider_employee_id";"admin";"employee_tab";"employee_id";"provider__material_price_request_tab_fk1"
"public";"provider_material_price_request_tab";"provider_material_request_status_id";"public";"provider_material_request_status_tab";"provider_material_request_status_id";"provider__material_price_request_tab_fk2"
"public";"provider_material_price_request_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider__material_price_request_tab_fk3"
"public";"provider_material_request_tab";"material_provider_id";"public";"material_provider_tab";"material_provider_id";"provider__material_request_tab_fk"
"public";"provider_material_request_tab";"material_type_id";"public";"material_type_tab";"material_type_id";"provider__material_request_tab_fk1"
"public";"provider_material_request_tab";"sell_unit_id";"public";"unit_tab";"unit_id";"provider__material_request_tab_fk2"
"public";"provider_material_request_tab";"delivery_unit_id";"public";"unit_tab";"unit_id";"provider__material_request_tab_fk3"
"public";"provider_material_request_tab";"provider_employee_id";"admin";"employee_tab";"employee_id";"provider__material_request_tab_fk4"
"public";"provider_material_request_tab";"provider_material_request_status_id";"public";"provider_material_request_status_tab";"provider_material_request_status_id";"provider__material_request_tab_fk5"
"public";"provider_material_request_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider__material_request_tab_fk6"
"public";"provider_material_request_tab";"provider_id";"public";"provider_tab";"provider_id";"provider__material_request_tab_fk7"
"public";"provider_material_type_duration_tab";"provider_id";"public";"provider_tab";"provider_id";"provider_material_type_duration_tab_fk"
"public";"provider_material_type_duration_tab";"material_type_id";"public";"material_type_tab";"material_type_id";"provider_material_type_duration_tab_fk1"
"public";"provider_product_category_tab";"product_category_id";"public";"product_category_tab";"product_category_id";"fk_provider_product_category_tab_product_category_id"
"public";"provider_product_category_tab";"provider_id";"public";"provider_tab";"provider_id";"fk_provider_product_category_tab_provider_id"
"public";"provider_request_attorney_tab";"provider_id";"public";"provider_tab";"provider_id";"provider_request_attorney_tab_fk"
"public";"provider_request_attorney_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_attorney_tab_fk1"
"public";"provider_request_attorney_tab";"document_id";"public";"document_tab";"document_id";"provider_request_attorney_tab_fk2"
"public";"provider_request_attorney_tab";"del_remont_id";"public";"remont_tab";"remont_id";"provider_request_attorney_tab_fk3"
"public";"provider_request_del_hist_tab";"material_id";"public";"material_tab";"material_id";"provider_request_del_hist_tab_fk"
"public";"provider_request_del_hist_tab";"material_unit_id";"public";"material_unit_tab";"material_unit_id";"provider_request_del_hist_tab_fk1"
"public";"provider_request_document_tab";"provider_request_id";"public";"provider_request_tab";"provider_request_id";"provider_request_document_tab_fk"
"public";"provider_request_document_tab";"document_type_id";"public";"document_type_tab";"document_type_id";"provider_request_document_tab_fk1"
"public";"provider_request_document_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_document_tab_fk2"
"public";"provider_request_document_tab";"del_provider_request_attorney_id";"public";"provider_request_attorney_tab";"provider_request_attorney_id";"provider_request_document_tab_fk3"
"public";"provider_request_document_tab";"provider_request_company_id";"public";"provider_request_company_tab";"provider_request_company_id";"provider_request_document_tab_fk4"
"public";"provider_request_document_tab";"ff_request_id";"ff";"ff_request_tab";"ff_request_id";"provider_request_document_tab_fk5"
"public";"provider_request_document_tab";"ff_invoice_id";"ff";"ff_invoice_tab";"ff_invoice_id";"provider_request_document_tab_fk6"
"public";"provider_request_document_tab";"provider_request_invoice_id";"public";"provider_request_invoice_tab";"provider_request_invoice_id";"provider_request_document_tab_fk7"
"public";"provider_request_email_tab";"send_email_id";"public";"send_email_tab";"send_email_id";"provider_request_email_tab_fk"
"public";"provider_request_invoice_item_tab";"provider_request_invoice_id";"public";"provider_request_invoice_tab";"provider_request_invoice_id";"provider_request_invoice_item_tab_fk"
"public";"provider_request_invoice_item_tab";"provider_request_item_id";"public";"provider_request_item_tab";"provider_request_item_id";"provider_request_invoice_item_tab_fk1"
"public";"provider_request_invoice_item_tab";"material_id";"public";"material_tab";"material_id";"provider_request_invoice_item_tab_fk2"
"public";"provider_request_invoice_item_tab";"provider_request_id";"public";"provider_request_tab";"provider_request_id";"provider_request_invoice_item_tab_fk3"
"public";"provider_request_invoice_item_tab";"provider_request_attorney_id";"public";"provider_request_attorney_tab";"provider_request_attorney_id";"provider_request_invoice_item_tab_fk4"
"public";"provider_request_invoice_item_tab";"material_abstract_id";"public";"material_tab";"material_id";"provider_request_invoice_item_tab_fk5"
"public";"provider_request_invoice_tab";"del_provider_request_id";"public";"provider_request_tab";"provider_request_id";"provider_request_invoice_tab_fk"
"public";"provider_request_invoice_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_invoice_tab_fk1"
"public";"provider_request_invoice_tab";"document_id";"public";"document_tab";"document_id";"provider_request_invoice_tab_fk2"
"public";"provider_request_invoice_tab";"main_provider_request_invoice_id";"public";"provider_request_invoice_tab";"provider_request_invoice_id";"provider_request_invoice_tab_fk3"
"public";"provider_request_invoice_tab";"contractor_agreement_list_id";"public";"contractor_agreement_list_tab";"contractor_agreement_list_id";"provider_request_invoice_tab_fk4"
"public";"provider_request_item_hist_tab";"provider_request_item_id";"public";"provider_request_item_tab";"provider_request_item_id";"provider_request_item_hist_tab_fk"
"public";"provider_request_item_hist_tab";"provider_request_status_id";"public";"provider_request_status_tab";"provider_request_status_id";"provider_request_item_hist_tab_fk1"
"public";"provider_request_item_hist_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_item_hist_tab_fk2"
"public";"provider_request_item_hist_tab";"provider_request_old_status_id";"public";"provider_request_status_tab";"provider_request_status_id";"provider_request_item_hist_tab_fk3"
"public";"provider_request_item_paint_volume_cnt_tab";"provider_request_item_id";"public";"provider_request_item_tab";"provider_request_item_id";"provider_request_item_paint_volume_cnt_tab_fk"
"public";"provider_request_item_paint_volume_cnt_tab";"material_paint_volume_id";"public";"material_paint_volume_tab";"material_paint_volume_id";"provider_request_item_paint_volume_cnt_tab_fk1"
"public";"provider_request_item_tab";"sell_unit_id";"public";"unit_tab";"unit_id";"fk_provider_request_item_tab_sell_unit_id"
"public";"provider_request_item_tab";"provider_request_id";"public";"provider_request_tab";"provider_request_id";"provider_request_item_tab_fk"
"public";"provider_request_item_tab";"material_id";"public";"material_tab";"material_id";"provider_request_item_tab_fk1"
"public";"provider_request_item_tab";"expeditor_link_id";"public";"expeditor_link_tab";"expeditor_link_id";"provider_request_item_tab_fk10"
"public";"provider_request_item_tab";"expeditor_link_id";"public";"expeditor_link_tab";"expeditor_link_id";"provider_request_item_tab_fk11"
"public";"provider_request_item_tab";"provider_request_status_id";"public";"provider_request_status_tab";"provider_request_status_id";"provider_request_item_tab_fk2"
"public";"provider_request_item_tab";"material_unit_id";"public";"material_unit_tab";"material_unit_id";"provider_request_item_tab_fk3"
"public";"provider_request_item_tab";"material_abstract_id";"public";"material_tab";"material_id";"provider_request_item_tab_fk4"
"public";"provider_request_item_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_item_tab_fk5"
"public";"provider_request_item_tab";"to_delete__smeta_material_id";"public";"smeta_material_tab";"smeta_material_id";"provider_request_item_tab_fk6"
"public";"provider_request_item_tab";"not_avail_employee_id";"admin";"employee_tab";"employee_id";"provider_request_item_tab_fk7"
"public";"provider_request_item_tab";"accept_employee_id";"admin";"employee_tab";"employee_id";"provider_request_item_tab_fk8"
"public";"provider_request_item_tab";"to_delete__refund_flat_material_id";"wh";"refund_flat_material_tab";"refund_flat_material_id";"provider_request_item_tab_fk9"
"public";"provider_request_material_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_request_material_tab_fk"
"public";"provider_request_material_tab";"material_id";"public";"material_tab";"material_id";"provider_request_material_tab_fk1"
"public";"provider_request_material_tab";"provider_request_item_id";"public";"provider_request_item_tab";"provider_request_item_id";"provider_request_material_tab_fk2"
"public";"provider_request_material_tab";"remont_id";"public";"remont_tab";"remont_id";"provider_request_material_tab_fk3"
"public";"provider_request_tab";"remont_id";"public";"remont_tab";"remont_id";"provider_request_tab_fk"
"public";"provider_request_tab";"provider_id";"public";"provider_tab";"provider_id";"provider_request_tab_fk1"
"public";"provider_request_tab";"provider_request_status_header_id";"public";"provider_request_status_tab";"provider_request_status_id";"provider_request_tab_fk2"
"public";"provider_request_tab";"provider_request_additional_reason_id";"public";"provider_request_additional_reason_tab";"provider_request_additional_reason_id";"provider_request_tab_fk3"
"public";"provider_request_tab";"comment_request_employee_id";"admin";"employee_tab";"employee_id";"provider_request_tab_fk4"
"public";"provider_request_tab";"warehouse_id";"wh";"warehouse_tab";"warehouse_id";"provider_request_tab_fk5"
"public";"provider_request_tab";"provider_request_type_id";"public";"provider_request_type_tab";"provider_request_type_id";"provider_request_tab_fk6"
"public";"provider_request_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"provider_request_tab_fk7"
"public";"provider_request_tab";"card_id";"knb";"card_tab";"card_id";"provider_request_tab_fk8"
"public";"provider_send_email_attachment_tab";"provider_send_email_id";"public";"provider_send_email_tab";"provider_send_email_id";"provider_send_email_attachment_tab_fk"
"public";"provider_send_email_tab";"provider_id";"public";"provider_tab";"provider_id";"provider_send_email_tab_fk"
"public";"provider_shipping_hist_tab";"employee_id";"admin";"employee_tab";"employee_id";"provider_shipping_hist_tab_fk"
"public";"provider_shipping_hist_tab";"provider_request_id";"public";"provider_request_tab";"provider_request_id";"provider_shipping_hist_tab_fk1"
"public";"provider_shipping_hist_tab";"provider_request_item_id";"public";"provider_request_item_tab";"provider_request_item_id";"provider_shipping_hist_tab_fk2"
"public";"provider_tab";"city_id";"admin";"city_tab";"city_id";"provider_tab_fk"
"public";"provider_tab";"contragent_type_id";"public";"contragent_type_tab";"contragent_type_id";"provider_tab_fk1"
"public";"provider_tab";"provider_type_id";"public";"provider_type_tab";"provider_type_id";"provider_tab_fk2"
"public";"provider_tab";"contragent_country_id";"public";"contragent_country_tab";"contragent_country_id";"provider_tab_fk3"
"public";"provider_tab";"partner_id";"public";"partner_tab";"partner_id";"provider_tab_fk4"
"public";"provider_tab";"provider_pid";"public";"provider_tab";"provider_id";"provider_tab_fk5"
"public";"rakurs_section_tab";"room_base_photo_id";"public";"room_base_photo_tab";"room_base_photo_id";"rakurs_section_tab_fk"
"public";"rakurs_section_tab";"section_id";"public";"section_tab";"section_id";"rakurs_section_tab_fk1"
"public";"recalc_planirovka_price_hist_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_hist_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_hist_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_hist_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_hist_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_hist_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_hist_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_hist_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_hist_tab";"flat_reason_type_id";"public";"flat_reason_type_tab";"flat_reason_type_id";"recalc_planirovka_price_hist_tab_fk"
"public";"recalc_planirovka_price_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"fk_planirovka_id"
"public";"recalc_planirovka_price_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit_id"
"public";"recalc_planirovka_price_tab";"flat_reason_type_id";"public";"flat_reason_type_tab";"flat_reason_type_id";"recalc_planirovka_price_tab_fk"
"public";"recipient_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"recipient_tab_fk"
"public";"recipient_tab";"contractor_main_id";"partner";"contractor_main_tab";"contractor_main_id";"recipient_tab_fk1"
"public";"remont_budget_tab";"contractor_agreement_list_type_id";"public";"contractor_agreement_list_type_tab";"contractor_agreement_list_type_id";"remont_budget_tab_fk"
"public";"remont_budget_tab";"remont_id";"public";"remont_tab";"remont_id";"remont_budget_tab_fk1"
